Annee,country,Eight Regions,Four Regions,Geo,Members Oecd G77,Six Regions,UN member since,World bank income group 2017,World bank region,CO2 par habitant,Latitude,Longitude
1967,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.27,65.0,-18.0
1968,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.92,65.0,-18.0
1969,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.22,65.0,-18.0
1970,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.8,65.0,-18.0
1971,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.15,65.0,-18.0
1972,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.1,65.0,-18.0
1973,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,8.26,65.0,-18.0
1974,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,8.09,65.0,-18.0
1975,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.42,65.0,-18.0
1976,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.75,65.0,-18.0
1977,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,8.6,65.0,-18.0
1978,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,8.61,65.0,-18.0
1979,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,8.8,65.0,-18.0
1980,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,8.18,65.0,-18.0
1981,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.6,65.0,-18.0
1982,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.84,65.0,-18.0
1983,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.53,65.0,-18.0
1984,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.58,65.0,-18.0
1985,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.74,65.0,-18.0
1986,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.34,65.0,-18.0
1987,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.53,65.0,-18.0
1988,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.4,65.0,-18.0
1989,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.53,65.0,-18.0
1990,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.84,65.0,-18.0
1991,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.86,65.0,-18.0
1992,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.97,65.0,-18.0
1993,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.49,65.0,-18.0
1994,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.55,65.0,-18.0
1995,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.28,65.0,-18.0
1996,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,8.22,65.0,-18.0
1997,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.76,65.0,-18.0
1998,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.67,65.0,-18.0
1999,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.46,65.0,-18.0
2000,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.69,65.0,-18.0
2001,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.37,65.0,-18.0
2002,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.55,65.0,-18.0
2003,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.49,65.0,-18.0
2004,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.68,65.0,-18.0
2005,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.51,65.0,-18.0
2006,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.57,65.0,-18.0
2007,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,7.41,65.0,-18.0
2008,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.68,65.0,-18.0
2009,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.45,65.0,-18.0
2010,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.17,65.0,-18.0
2011,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,5.9,65.0,-18.0
2012,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,5.61,65.0,-18.0
2013,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,5.87,65.0,-18.0
2014,Iceland,europe_west,europe,isl,oecd,europe_central_asia,19/11/1946,High income,Europe & Central Asia,6.06,65.0,-18.0
1960,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.268,22.0,79.0
1961,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.284,22.0,79.0
1962,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.307,22.0,79.0
1963,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.323,22.0,79.0
1964,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.309,22.0,79.0
1965,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.333,22.0,79.0
1966,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.338,22.0,79.0
1967,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.332,22.0,79.0
1968,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.353,22.0,79.0
1969,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.352,22.0,79.0
1970,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.353,22.0,79.0
1971,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.364,22.0,79.0
1972,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.376,22.0,79.0
1973,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.378,22.0,79.0
1974,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.382,22.0,79.0
1975,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.406,22.0,79.0
1976,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.415,22.0,79.0
1977,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.429,22.0,79.0
1978,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.425,22.0,79.0
1979,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.436,22.0,79.0
1980,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.451,22.0,79.0
1981,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.475,22.0,79.0
1982,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.479,22.0,79.0
1983,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.507,22.0,79.0
1984,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.508,22.0,79.0
1985,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.546,22.0,79.0
1986,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.573,22.0,79.0
1987,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.598,22.0,79.0
1988,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.632,22.0,79.0
1989,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.679,22.0,79.0
1990,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.712,22.0,79.0
1991,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.741,22.0,79.0
1992,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.772,22.0,79.0
1993,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.783,22.0,79.0
1994,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.812,22.0,79.0
1995,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.845,22.0,79.0
1996,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.901,22.0,79.0
1997,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.92,22.0,79.0
1998,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.921,22.0,79.0
1999,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.963,22.0,79.0
2000,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.98,22.0,79.0
2001,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.972,22.0,79.0
2002,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.967,22.0,79.0
2003,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,0.992,22.0,79.0
2004,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.03,22.0,79.0
2005,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.07,22.0,79.0
2006,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.12,22.0,79.0
2007,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.19,22.0,79.0
2008,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.31,22.0,79.0
2009,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.43,22.0,79.0
2010,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.4,22.0,79.0
2011,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.48,22.0,79.0
2012,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.6,22.0,79.0
2013,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.59,22.0,79.0
2014,India,asia_west,asia,ind,g77,south_asia,30/10/1945,Lower middle income,South Asia,1.73,22.0,79.0
1960,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.244,-5.0,120.0
1961,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.289,-5.0,120.0
1962,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.248,-5.0,120.0
1963,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.24,-5.0,120.0
1964,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.229,-5.0,120.0
1965,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.246,-5.0,120.0
1966,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.227,-5.0,120.0
1967,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.232,-5.0,120.0
1968,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.254,-5.0,120.0
1969,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.299,-5.0,120.0
1970,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.312,-5.0,120.0
1971,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.331,-5.0,120.0
1972,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.358,-5.0,120.0
1973,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.395,-5.0,120.0
1974,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.402,-5.0,120.0
1975,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.413,-5.0,120.0
1976,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.461,-5.0,120.0
1977,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.6,-5.0,120.0
1978,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.668,-5.0,120.0
1979,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.66,-5.0,120.0
1980,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.643,-5.0,120.0
1981,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.663,-5.0,120.0
1982,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.682,-5.0,120.0
1983,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.664,-5.0,120.0
1984,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.694,-5.0,120.0
1985,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.735,-5.0,120.0
1986,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.723,-5.0,120.0
1987,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.718,-5.0,120.0
1988,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.755,-5.0,120.0
1989,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.735,-5.0,120.0
1990,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.824,-5.0,120.0
1991,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,0.974,-5.0,120.0
1992,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.08,-5.0,120.0
1993,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.15,-5.0,120.0
1994,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.14,-5.0,120.0
1995,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.14,-5.0,120.0
1996,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.27,-5.0,120.0
1997,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.37,-5.0,120.0
1998,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.04,-5.0,120.0
1999,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.16,-5.0,120.0
2000,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.25,-5.0,120.0
2001,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.37,-5.0,120.0
2002,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.41,-5.0,120.0
2003,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.44,-5.0,120.0
2004,Indonesia,east_asia_pacific,asia,idn,g77,east_asia_pacific,28/09/1950,Lower middle income,East Asia & Pacific,1.51,-5.0,120.0
